List,ID,Time,Word,Translation
History,1480670,638615580123557140,"反対, はんたい","opposition, resistance, antagonism, hostility, objection, dissent, oppositio, 반대(反對), 야당(野黨), 재야당(在野黨), 反對, 反对, 在野黨, 在野党, 反對派, 反对派, , reverse, opposite, inverse, contrary, vastapäinen, vastustaa, väittää vastaan, vastaväite, anti-, vasta-, epä-, päinvastoin, toisinpäin, toistepäin, 반대, 안티, 반(反)-, 對面, 对面, 异议, 異議, 反, 抗, 非, 反之亦然"
History,1285440,638615579749245691,"拷問, ごうもん","torture, kidutus, 고문(拷問), 折磨, 煎熬, 拷問, 拷问, 酷刑, , kiduttaa, 고문하다, 고문"
History,2007250,638615579627470850,"イカれる, いかれる","to become broken, to break down, , to be crazy, to be nuts, to be infatuated with, to be outdone (by someone), to be beaten (in a contest)"
History,1635230,638615579295975048,"次週, じしゅう",next week
History,1375260,638615578964266420,"性, せい","nature (of a person), -uus, -iteetti, 성, 性, , sex, gender, sex (i.e. sexual attraction, activity, etc.), -ty, -ity, -ness, -cy, suku, sukupuoli, -us, -ys, 성(性), 성별(性別), ㅁ, 性別, 性别"
History,1304540,638615578862685795,"残虐, ざんぎゃく, 惨虐","cruel, brutal, savage, barbarous, julmuus, hirmuteko, 극악(極惡), 비도(非道), 잔혹 행위(殘酷行爲), 暴行, 殘酷, 残酷"
History,1355970,638615578586736456,"常に, つねに","always, constantly, aina, koko ajan, joka kerta, jatkuvasti, 항상"
History,2642520,638615578338738317,"二面性, にめんせい","dual nature, bilateral character, two-facedness, two-sidedness"
History,1216150,638615578058744099,"陥落, かんらく","subsidence, sinking, cave-in, collapse, falling in, , fall (of a city, fortress, etc.), surrender, fall (in position, rank, etc.), demotion, giving in (to someone's persuasion), yielding, being convinced"
History,1592450,638615577693283918,"くり抜く, くりぬく, くり貫く, 刳り抜く, 刳り貫く, 刳抜く, 刳貫く","to gouge out, to excavate, to hollow, to bore, to drill, to carve (e.g. pumpkin)"
History,1399660,638615577450284716,"捜査, そうさ","search (esp. in criminal investigations), investigation, inquiry, enquiry, rikostutkimus, 수사, 刑事偵查"
History,1228770,638615576743095341,"急場, きゅうば",emergency
History,1086080,638615576640446421,トランク,"suitcase, trunk, tavaratila, takakontti, matkatavaratila, 트렁크, 後備箱, 后备箱, 後車廂, 后车厢, , trunk (of a car), boot, (trunk) line, matkalaukku, matka-arkku, kirstu, 여행 가방, 슈트케이스, 行李箱, 手提箱"
History,1316040,638615576236879089,"時期, じき","time, season, period, phase, stage, kausi, 철, 季節, 季节"
History,2589560,638615575730464036,"精神界, せいしんかい","spiritual world, mental world"
History,2643770,638615575716881717,"精神科医, せいしんかい","psychiatrist, kallonkutistaja, 정신과 의사(精神科醫師), 精神病醫生, 精神病医生, , psykiatri, 정신과의(精神科醫), 정신과의, 精神科醫師"
History,2640160,638615575281529812,"後に, のちに","later on, subsequently, by and by, after a while"
History,1253700,638615574880959293,"激怒, げきど","rage, fury, raivo, vimma, 성, 분노(憤怒), 격노(激怒), 憤怒, 愤怒, , viha, raivostuttaa, 激怒, 侵犯, 怒火, 怒氣, 怒气, 暴怒, 狂怒, 觸怒, 触怒, 使憤怒, 使愤怒"
History,2653650,638615574287434661,"めった刺し, めったざし, 滅多刺し",stabbing repeatedly
History,1496350,638615574007547040,"付帯, ふたい, 附帯","incidental, ancillary, accessory, secondary, collateral"
History,1223120,638615573615866426,"規律, きりつ, 紀律","order, observance, discipline, kuri, itsekuri, 규율, 紀律, 纪律, , rules, law, regulations, sääntö, ohje, 규칙(規則), 규율(規律), 規則, 规则, 規律, 规律"
History,1157970,638615573113769480,"異動, いどう","(personnel) change, transfer, relocation, reassignment, reshuffle, erottaminen"
History,1158400,638615573103602980,"移動, いどう","movement, transfer, migration, removal, travel, siirtää, 이동시키다, 移動, 移动, 移轉, 移转, 調動, 调动, , mobile, moving, traveling, travelling, roving, siirto, muutto, vaellus, eksodus, joukkopako, 이동(移動), 전근(轉勤), 이사(移徙), 탈출(脫出), 洄游, 遷徙, 迁徙, 搬遷, 搬迁, 離去, 离去"
History,1320920,638615572832806782,"実感, じっかん","real feeling, actual feeling, , to actually feel, to have a real feeling (that ...), to experience personally"
History,2233080,638615568022618852,"お出来, おでき, 御出来","boil, blister, pimple"
History,1602520,638615568009406507,"吹き出物, ふきでもの, 吹出物","(skin) eruption, rash, pimple, spot, acne, boil"
History,1533600,638615567974437742,"面皰, にきび, めんぽう, ニキビ","pimple, acne, näppy, finni, märkänäppylä, 여드름, 좌창(痤瘡), 疙瘩, 丘疹, , akne, 痤瘡, 痤疮, 粉刺"
History,1644450,638612957653124490,"理想郷, りそうきょう","ideal land, earthly paradise, Utopia, Arcadia, utopia, 이상향, 烏托邦, 乌托邦, 桃花源, 烏有鄉, 乌有乡"
History,1317340,638612272877385501,"自ら, みずから","oneself, 스스로, , for oneself, personally, in person"
History,1168900,638612272620144536,"引き金を引く, ひきがねをひく","to pull the trigger, to squeeze the trigger"
History,1601570,638612272556599148,"引き金, ひきがね, 引金, 引き鉄, 引鉄","trigger (of a gun, etc.), liipaisin, 방아쇠, 扳機, 扳机, , trigger (for something), immediate cause"
History,1396840,638612272377809449,"祖父, そふ, じじ, じい, おおじ, おじ, そぶ","grandfather, isoisä, vaari, 할아버지, 外祖, 外公, 祖父, , old man, kyogen mask used for the role of an old man"
History,1396860,638612272341638576,"祖母, そぼ, ばば, おおば, おば, うば","grandmother, kääkkä, muori, eukko, akka, 祖母"
History,1477120,638612272071197447,"発, はつ","departure, departing from ..., leaving at (e.g. 8:30), , sent from ..., (a letter, etc.) dated ..., datelined ..., counter for engines (on an aircraft), counter for gunshots, bursts of gas, etc., counter for bullets, bombs, etc., counter for blows (punches), counter for jokes, puns, etc., counter for ideas, thoughts or guesses, counter for ejaculations or sexual intercourse"
History,1310660,638612271920484823,"止め, とどめ","finishing blow, coup de grâce"
History,2013020,638612271765958942,"物書き, ものかき, もの書き, 物書","writer, author"
History,1852890,638612271318510056,"ライフル銃, ライフルじゅう","rifle, kivääri, 소총(小銃), 라이플, 라이플 총, 步槍, 步枪, 來福槍, 来福枪, 來復槍, 来复枪"
History,1138250,638612271301525464,ライフル,"rifle, kivääri, 소총(小銃), 라이플, 라이플 총, 步槍, 步枪, 來福槍, 来福枪, 來復槍, 来复枪"
History,1236390,638612270829947434,"強制的, きょうせいてき","forced, compulsory, pakottava, pakko-, rajoittava"
History,1276710,638612270167964215,"口頭, こうとう","oral, verbal, spoken, parol, suu, suun, oraalinen, 구두, 입-의, 口, 口腔"
History,1283850,638612270137409243,"高等, こうとう","high class, high grade"
History,1283870,638612270126492662,"高騰, こうとう, 昂騰","sharp rise (in prices), steep rise, substantial increase, soaring"
History,1251690,638612269805722414,"経歴, けいれき","personal history, career, työ, ammatti, 경력(經歷), 직업(職業), 職業, 职业, 生涯, , ura, työura, historia, 역사(歷史), 경력, 歷史, 历史, 職業生涯"
History,1595850,638612267823366842,"すり込む, すりこむ, 擦り込む, 摺り込む, 摩り込む, 擂り込む","to rub in (e.g. cream into the skin), , to grind and mix (e.g. pepper into miso)"
History,1298580,638612267793471522,"刷り込む, すりこむ, すり込む, 刷込む","to print (on), to insert (an illustration), to stencil (a pattern), , to instill (a thought, impression, etc.), to imprint (e.g. on one's subconscious)"
History,2846027,638612267296251456,"けんぱ, ケンパ",hopscotch
History,1584730,638612267190318408,"妄想, もうそう, 盲想, ぼうそう","delusion, wild idea, (wild) fancy, (ridiculous) fantasy, riippuvuus, pakkomielle, 망상, 著迷, 着迷, 迷住, , harhakuvitelma, harhainen, hallusinoiva, harhakuvitelmista kärsivä, harhaluulo, 妄想的, 妄想"
History,1205750,638612267068996042,"獲得, かくとく","acquisition, possession, hankkia, 획득하다, 獲得, 取得, , hankinta, hankkiminen, yrityskauppa, saada, 획득(獲得), 얻다, 获得, 得到, 取, 拿"
History,1559620,638612266588448113,"連続殺人, れんぞくさつじん",serial murders
History,1375510,638612266355787744,"性癖, せいへき","disposition, inclination, characteristic, idiosyncrasy, propensity, , sexual disposition, fetish"
History,1241630,638612266304225891,"禁断, きんだん","prohibition, interdiction, kielletty, 被禁止, 禁止, , forbidden, prohibited"
History,1585940,638612265969671144,"蟷螂, かまきり, 螳螂, 鎌切, 蟐螂, とうろう, いもじり, いいぼむしり, カマキリ","praying mantis (esp. the narrow-winged mantis, Tenodera angustipennis), rukoilijasirkka, 사마귀, 당랑(螳螂), 螳螂, 刀螂"
History,1452320,638612265745619735,"同校, どうこう","the same school, , the said school"
History,1452340,638612265720850271,"同行, どうこう","accompanying, travelling together, traveling together, 동행, , same bank"
History,1451330,638612265707089929,"動向, どうこう","trend, tendency, movement, attitude"
History,1278380,638611601423565966,"幸い, さいわい","happiness, blessedness, luck, fortune, felicity, 다행히, , luckily, fortunately"
History,1454350,638611153545145406,"銅貨, どうか",copper coin
History,1577270,638610641836486510,"台詞, せりふ, 科白, だいし, セリフ","(spoken) line (in a play, film, comic, etc.), one's lines, 대사, 對白, , comment, remark, phrase, words, stock phrase, set phrase, cliché, platitude"
History,1571020,638610270033989225,"膀胱, ぼうこう","urinary bladder, virtsarakko, 오줌통, 방광(膀胱), 膀胱, , 방광"
History,1554440,638609916320535456,"海獺, らっこ, 猟虎, 海猟, 獺虎, ラッコ","sea otter (Enhydra lutris), merisaukko, 해달(海獺), 海獺, 海獭, , 해달"
History,1516580,638608925953913612,"放棄, ほうき, 抛棄","abandonment, renouncement, renunciation, resignation, abdication, surrender, relinquishing, waiving, giving up, hylätä, luovuttaa, antautua, 단념(斷念)하다, 염단(念斷)하다, 절념(絶念)하다, 체관(諦觀)하다, 放棄, 放弃, , hylkääminen, luopuminen, luopua, antautuminen, 포기, 포기(抛棄)하다, 投降, 降服"
History,1567420,638608925384938318,"捏造, ねつぞう, ねつ造, でつぞう","fabrication, forgery, falsehood, hoax, väärentää, tekaista, 악희, 捏造, 偽造, 伪造, 編造, 编造, , hoax"
History,1594740,638608923752792484,"執着, しゅうちゃく, 執著, しゅうじゃく","attachment, adhesion, insistence, tenacity, fixation, obsession, clinging (e.g. to old customs), 집착"
